time,amplitude
0.0,0.06750768300203519
0.00012501562695336918,-0.04181598145383521
0.00025003125390673836,0.009656419423394694
0.00037504688086010754,0.14033218404350312
0.0005000625078134767,0.19097843677967996
0.000625078134766846,0.16194998363628305
0.0007500937617202151,0.49475292206612675
0.0008751093886735842,0.2591175170551158
0.0010001250156269534,0.39857753737448076
0.0011251406425803227,0.40012350905122657
0.001250156269533692,0.569731408334159
0.001375171896487061,0.501301587066223
0.0015001875234404302,0.5239041442841341
0.0016252031503937994,0.5177541089602232
0.0017502187773471684,0.5608107985368692
0.0018752344043005376,0.5966819962967076
0.002000250031253907,0.5612751659053412
0.002125265658207276,0.5827928881779506
0.0022502812851606453,0.7128638622608019
0.0023752969121140144,0.6393512013117576
0.002500312539067384,0.5965763761037417
0.002625328166020753,0.7384102560635354
0.002750343792974122,0.42330432621635944
0.0028753594199274913,0.7542042158905669
0.0030003750468808603,0.6680339292312637
0.0031253906738342293,0.5364653479224796
0.0032504063007875988,0.6144031671983299
0.003375421927740968,0.4029258785490006
0.003500437554694337,0.653731079022271
0.0036254531816477063,0.6217416987222244
0.0037504688086010753,0.3790384986155174
0.0038754844355544447,0.7583881357598712
0.004000500062507814,0.39974555529787315
0.004125515689461183,0.5157241964152406
0.004250531316414552,0.5539554382811561
0.004375546943367921,0.3630162719689923
0.004500562570321291,0.5393245862778067
0.004625578197274659,0.29855061311670805
0.004750593824228029,0.39979317191571345
0.004875609451181398,0.3728116589908492
0.005000625078134768,0.2733112107751595
0.005125640705088136,0.30626234908827504
0.005250656332041506,0.40958141522129854
0.005375671958994875,0.3235076648475234
0.005500687585948244,0.1463401418177573
0.005625703212901613,0.22162049287246977
0.005750718839854983,0.3511571506825239
0.005875734466808351,0.27766453336242664
0.006000750093761721,0.13611326428432013
0.00612576572071509,0.12436652795457358
0.006250781347668459,0.4020219456294094
0.006375796974621828,0.1587978902232933
0.0065008126015751976,0.10459226278126105
0.006625828228528566,0.21148484857225044
0.006750843855481936,-0.1058117833247753
0.006875859482435305,0.14547677409825396
0.007000875109388674,0.11199707020843713
0.007125890736342043,0.11964049333617233
0.0072509063632954125,0.41852753919612395
0.007375921990248782,0.13927651677008496
0.0075009376172021506,0.3190562747304367
0.00762595324415552,0.2971012590285544
0.0077509688711088895,0.0933153580855132
0.007875984498062259,0.29108548981210364
0.008001000125015627,0.16236485428597333
0.008126015751968996,0.14045456833250325
0.008251031378922366,0.14199511419471406
0.008376047005875735,0.19502738677229975
0.008501062632829104,0.025771656623843744
0.008626078259782474,0.032929449382175166
0.008751093886735842,0.13760206905394587
0.008876109513689211,0.3014813701512187
0.009001125140642581,0.10481232221941279
0.00912614076759595,0.16218513269438836
0.009251156394549319,-0.023589250970547454
0.009376172021502689,0.0081585281435992
0.009501187648456057,-0.0008074341327616565
0.009626203275409426,-0.036041141823926794
0.009751218902362796,0.013365094053190805
0.009876234529316165,0.023325356062673087
0.010001250156269535,-0.06941548222708548
0.010126265783222904,-0.05242473949997007
0.010251281410176272,-0.08038412465744588
0.010376297037129643,-0.12989868626118023
0.010501312664083011,-0.07374212481160568
0.01062632829103638,-0.17758829594587533
0.01075134391798975,0.07120529449514076
0.010876359544943119,-0.11918949891135384
0.011001375171896487,-0.19014866760772733
0.011126390798849858,0.07735662675228973
0.011251406425803226,-0.01649516252218035
0.011376422052756595,-0.17856615332720271
0.011501437679709965,-0.15443738276717411
0.011626453306663334,-0.2163014949490726
0.011751468933616702,-0.2243498767204248
0.011876484560570073,-0.27146688003358715
0.012001500187523441,-0.09769724594468206
