time,amplitude
0.0,0.07777735466096666
0.00012501562695336918,-0.08379709149211936
0.00025003125390673836,0.15189511942934664
0.00037504688086010754,0.20042198206684897
0.0005000625078134767,0.11504590108378773
0.000625078134766846,0.2844717445764103
0.0007500937617202151,0.29485392484957523
0.0008751093886735842,0.3305828526219583
0.0010001250156269534,0.4557443975723073
0.0011251406425803227,0.454266614594463
0.001250156269533692,0.5196975454255061
0.001375171896487061,0.43917125640891524
0.0015001875234404302,0.3502299354005372
0.0016252031503937994,0.4443840270738083
0.0017502187773471684,0.60840259803714
0.0018752344043005376,0.6053236495237723
0.002000250031253907,0.5366127973530618
0.002125265658207276,0.6043291980385765
0.0022502812851606453,0.4541726914138395
0.0023752969121140144,0.6055866727777582
0.002500312539067384,0.40340375887242186
0.002625328166020753,0.41211625640872174
0.002750343792974122,0.47536782270259176
0.0028753594199274913,0.4001716245200444
0.0030003750468808603,0.41580813478182427
0.0031253906738342293,0.2353192944036056
0.0032504063007875988,0.3348552062746624
0.003375421927740968,0.20842736618886795
0.003500437554694337,0.2886139682609576
0.0036254531816477063,0.2358385224148905
0.0037504688086010753,0.14099788002171143
0.0038754844355544447,0.12277299162145969
0.004000500062507814,0.14423746999875273
0.004125515689461183,0.27401509419040715
0.004250531316414552,0.1414147511326491
0.004375546943367921,0.06803677279083274
0.004500562570321291,0.13468663461366034
0.004625578197274659,0.10942999810829149
0.004750593824228029,0.18629002212959533
0.004875609451181398,0.08353159142368378
0.005000625078134768,0.04271846449619474
0.005125640705088136,0.17272103587468765
0.005250656332041506,0.11682249054426246
0.005375671958994875,0.1295241667291359
0.005500687585948244,0.36112113944382634
0.005625703212901613,0.13860470904377595
0.005750718839854983,0.19246208572656479
0.005875734466808351,0.2271838072947679
0.006000750093761721,0.2702529715070632
0.00612576572071509,0.1515643696199688
0.006250781347668459,0.2978333581920429
0.006375796974621828,0.2858047915432222
0.0065008126015751976,0.27537170456452453
0.006625828228528566,0.19709054036197296
0.006750843855481936,0.19869106472300194
0.006875859482435305,0.22417744424634334
0.007000875109388674,0.253222675637492
0.007125890736342043,0.3144609859261772
0.0072509063632954125,0.368815142545191
0.007375921990248782,0.2715039607763276
0.0075009376172021506,0.17948917328067213
0.00762595324415552,0.48455290311168553
0.0077509688711088895,0.33260690040555707
0.007875984498062259,0.1364367574884719
0.008001000125015627,0.18528150239219243
0.008126015751968996,0.25114143895609436
0.008251031378922366,0.21643291072404694
0.008376047005875735,0.2763146121137539
0.008501062632829104,0.26090988211258637
0.008626078259782474,0.1994206840967093
0.008751093886735842,0.19396608678312383
0.008876109513689211,-0.01970377791374469
0.009001125140642581,0.09952615427389239
0.00912614076759595,0.13974942897800727
0.009251156394549319,0.06757472466516715
0.009376172021502689,0.01691773218215373
0.009501187648456057,0.05850669962769409
0.009626203275409426,0.07983785723800174
0.009751218902362796,0.13344550018638696
0.009876234529316165,-0.03770263694104278
0.010001250156269535,0.15241303729653038
0.010126265783222904,0.007541819873659589
0.010251281410176272,0.11863488360562036
0.010376297037129643,-0.08353898480043812
0.010501312664083011,0.09925469498061112
0.01062632829103638,-0.04561124495376865
0.01075134391798975,-0.002755340529343001
0.010876359544943119,0.005387797990329391
0.011001375171896487,0.22267597820016646
0.011126390798849858,-0.10977891906565326
0.011251406425803226,0.05994261282328802
0.011376422052756595,0.042025524828782114
0.011501437679709965,0.03820959366110214
0.011626453306663334,-0.18362779672396407
0.011751468933616702,0.049849235542915225
0.011876484560570073,-0.001730895360177054
0.012001500187523441,0.07483779769585233
0.01212651581447681,0.03430747717479561
0.01225153144143018,0.01847233619634153
0.012376547068383549,0.04454531153903136
0.012501562695336917,0.04927422140243748
0.012626578322290288,-0.03864453442040696
0.012751593949243656,-0.09576180350799705
0.012876609576197025,-0.14920814650895045
0.013001625203150395,-0.15170260913227313
0.013126640830103764,-0.18800675331558006
0.013251656457057132,-0.26593844218206153
0.013376672084010503,-0.3497904043746583
0.013501687710963871,-0.4145336115763844
0.01362670333791724,-0.5329080152411343
0.01375171896487061,-0.5499337224363591
0.013876734591823979,-0.4805541174458647
0.014001750218777347,-0.5010428278819514
0.014126765845730718,-0.5594501848368063
0.014251781472684086,-0.5815372568160687
0.014376797099637456,-0.7657279220474232
0.014501812726590825,-0.7296402707218181
0.014626828353544194,-0.7194227269776694
0.014751843980497564,-0.7885441796251188
0.014876859607450933,-1.0
0.015001875234404301,-0.7383116541142782
0.015126890861357671,-0.9784123148861805
0.01525190648831104,-0.8228314747708629
0.015376922115264409,-0.8666694100527866
0.015501937742217779,-0.7338839028885327
0.015626953369171147,-0.6379595273230179
0.015751968996124518,-0.806377860088384
0.015876984623077885,-0.6129020333603771
0.016002000250031255,-0.6108274462550809
0.016127015876984625,-0.5041624136679939
0.016252031503937992,-0.5091072032934332
0.016377047130891362,-0.5199066420116016
0.016502062757844733,-0.2983941160855648
0.0166270783847981,-0.34582388352978816
0.01675209401175147,-0.320063882433655
0.01687710963870484,-0.2128851926662101
0.017002125265658207,-0.09906048288256256
0.017127140892611577,-0.25096760682929625
0.017252156519564948,0.06046308098870568
0.017377172146518315,-0.04613130961529349
0.017502187773471685,0.03105622311948023
0.017627203400425055,-0.048214530923017786
0.017752219027378422,0.1259943248652846
0.017877234654331792,0.062147361828243305
0.018002250281285163,0.09164810594498107
0.01812726590823853,0.23640902996884888
0.0182522815351919,0.24359483863248904
0.01837729716214527,0.30161617535437846
0.018502312789098637,0.1427146577032768
0.018627328416052007,0.22274574286958498
0.018752344043005378,0.2634805089331513
0.018877359669958745,0.16906146152377224
0.019002375296912115,0.1324694994771404
0.019127390923865485,0.17392545302753828
0.019252406550818852,0.12383471162943123
0.019377422177772222,0.16787524301814705
0.019502437804725593,0.19701034199923956
0.01962745343167896,0.3069210764547378
0.01975246905863233,0.002518461262266255
0.0198774846855857,0.06575761519935706
0.02000250031253907,-0.08721864409391154
0.020127515939492437,-0.15267508873574046
0.020252531566445808,-0.15850735604492838
0.020377547193399178,-0.21687412582943452
0.020502562820352545,-0.1460768276028686
0.020627578447305915,-0.18817778293509066
0.020752594074259285,-0.025342714652332177
